window_index,attack_label,attack_type,original_score,k,ig_masked_score,ig_score_drop,random_masked_score_mean,random_score_drop_mean,delta_drop,ig_topk_features,ig_target
37643,1,PortScan,0.48971375823020935,5,0.4215254783630371,0.06818827986717224,0.46773500442504884,0.02197875380516051,0.04620952606201173,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port,fused_tad_score
37643,1,PortScan,0.48971375823020935,10,0.44000303745269775,0.0497107207775116,0.5073726832866668,-0.017658925056457497,0.0673696458339691,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
37643,1,PortScan,0.48971375823020935,20,0.419723242521286,0.06999051570892334,0.4746548056602478,0.015058952569961537,0.0549315631389618,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Packet Length Std;Fwd IAT Total;Fwd IAT Max;Bwd IAT Max;SYN Flag Count;Idle Mean;Fwd IAT Min;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
37716,1,PortScan,0.48918813467025757,5,0.4218785762786865,0.06730955839157104,0.4616206049919128,0.02756752967834475,0.039742028713226296,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Destination Port;Bwd IAT Total,fused_tad_score
37716,1,PortScan,0.48918813467025757,10,0.4406086206436157,0.048579514026641846,0.4822110176086426,0.006977117061614968,0.04160239696502688,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Destination Port;Bwd IAT Total;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
37716,1,PortScan,0.48918813467025757,20,0.42010536789894104,0.06908276677131653,0.4585529386997223,0.030635195970535267,0.03844757080078126,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Destination Port;Bwd IAT Total;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Packet Length Std;Fwd IAT Max;Fwd IAT Total;SYN Flag Count;Bwd IAT Max;Idle Mean;Fwd IAT Min;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
38396,1,PortScan,0.4891953468322754,5,0.42180049419403076,0.06739485263824463,0.46926981806755064,0.019925528764724754,0.047469323873519875,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port,fused_tad_score
38396,1,PortScan,0.4891953468322754,10,0.4402090907096863,0.04898625612258911,0.495063841342926,-0.005868494510650635,0.054854750633239746,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
38396,1,PortScan,0.4891953468322754,20,0.4187726378440857,0.0704227089881897,0.43173080682754517,0.057464540004730225,0.012958168983459473,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Fwd IAT Max;Packet Length Std;Bwd IAT Max;Fwd IAT Total;Idle Mean;SYN Flag Count;Fwd IAT Min;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
38491,1,PortScan,0.4923133850097656,5,0.4228309690952301,0.06948241591453552,0.49422292709350585,-0.0019095420837402233,0.07139195799827575,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port,fused_tad_score
38491,1,PortScan,0.4923133850097656,10,0.4419402480125427,0.0503731369972229,0.5042192995548248,-0.011905914545059182,0.06227905154228208,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Idle Max,fused_tad_score
38491,1,PortScan,0.4923133850097656,20,0.4253689646720886,0.066944420337677,0.5132545530796051,-0.020941168069839478,0.08788558840751648,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Idle Max;Fwd IAT Mean;Fwd IAT Max;Packet Length Std;Bwd IAT Max;Fwd IAT Total;Idle Mean;Fwd IAT Min;SYN Flag Count;Init_Win_bytes_backward;Avg Fwd Segment Size,fused_tad_score
38689,1,PortScan,0.4937816262245178,5,0.4230921268463135,0.07068949937820435,0.4934943079948425,0.0002873182296753152,0.07040218114852903,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port,fused_tad_score
38689,1,PortScan,0.4937816262245178,10,0.44216954708099365,0.05161207914352417,0.5002790749073028,-0.006497448682785012,0.05810952782630918,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
38689,1,PortScan,0.4937816262245178,20,0.4217366576194763,0.0720449686050415,0.4839087426662445,0.009872883558273315,0.06217208504676819,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Packet Length Std;Fwd IAT Max;Bwd IAT Max;Fwd IAT Total;SYN Flag Count;Idle Mean;Fwd IAT Min;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
39012,1,PortScan,0.4933529496192932,5,0.4224286675453186,0.07092428207397461,0.4916093349456787,0.001743614673614502,0.06918066740036011,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
39012,1,PortScan,0.4933529496192932,10,0.4412524104118347,0.052100539207458496,0.4760836660861969,0.017269283533096313,0.03483125567436218,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
39012,1,PortScan,0.4933529496192932,20,0.4202992916107178,0.07305365800857544,0.4102163851261139,0.0831365644931793,-0.01008290648460386,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Fwd IAT Max;Bwd IAT Max;Packet Length Std;Idle Mean;SYN Flag Count;Fwd IAT Min;Fwd IAT Total;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
39033,1,PortScan,0.489612340927124,5,0.4221873879432678,0.0674249529838562,0.4901814341545105,-0.0005690932273864635,0.06799404621124266,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port,fused_tad_score
39033,1,PortScan,0.489612340927124,10,0.4413725435733795,0.04823979735374451,0.4518373668193817,0.03777497410774233,0.010464823246002175,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
39033,1,PortScan,0.489612340927124,20,0.4261283874511719,0.06348395347595215,0.4801557004451752,0.00945664048194883,0.05402731299400332,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Fwd IAT Total;Packet Length Std;Fwd IAT Max;Bwd IAT Max;Flow Packets/s;Idle Mean;SYN Flag Count;Fwd IAT Min;Init_Win_bytes_backward,fused_tad_score
39594,1,PortScan,0.4915328621864319,5,0.4222988486289978,0.06923401355743408,0.4973259449005127,-0.0057930827140807994,0.07502709627151488,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port,fused_tad_score
39594,1,PortScan,0.4915328621864319,10,0.44143909215927124,0.050093770027160645,0.4964973866939545,-0.004964524507522605,0.05505829453468325,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
39594,1,PortScan,0.4915328621864319,20,0.4198450744152069,0.07168778777122498,0.4864204466342926,0.00511241555213926,0.06657537221908572,PSH Flag Count;Flow Duration;Init_Win_bytes_forward;Bwd IAT Total;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Fwd IAT Max;Packet Length Std;Bwd IAT Max;SYN Flag Count;Idle Mean;Fwd IAT Min;Fwd IAT Total;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
39706,1,PortScan,0.4819551706314087,5,0.4210636615753174,0.06089150905609131,0.4837752223014832,-0.001820051670074485,0.0627115607261658,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port,fused_tad_score
39706,1,PortScan,0.4819551706314087,10,0.4391096830368042,0.04284548759460449,0.4889639258384705,-0.00700875520706179,0.04985424280166628,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
39706,1,PortScan,0.4819551706314087,20,0.4263623356819153,0.05559283494949341,0.42554410696029665,0.05641106367111204,-0.0008182287216186301,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;FIN Flag Count;Fwd IAT Max;Packet Length Std;Fwd IAT Total;Bwd IAT Max;SYN Flag Count;Idle Mean;Fwd IAT Min;Init_Win_bytes_backward,fused_tad_score
40272,1,PortScan,0.48606687784194946,5,0.42043304443359375,0.06563383340835571,0.5031906545162201,-0.017123776674270674,0.08275761008262639,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port,fused_tad_score
40272,1,PortScan,0.48606687784194946,10,0.44016432762145996,0.0459025502204895,0.47212602496147155,0.013940852880477916,0.031961697340011586,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
40272,1,PortScan,0.48606687784194946,20,0.41926705837249756,0.0667998194694519,0.4933666825294495,-0.007299804687500022,0.07409962415695193,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Packet Length Std;Fwd IAT Max;Fwd IAT Total;Bwd IAT Max;Idle Mean;SYN Flag Count;Fwd IAT Min;Init_Win_bytes_backward;Bwd Packet Length Mean,fused_tad_score
40313,1,PortScan,0.49011868238449097,5,0.4220089614391327,0.06810972094535828,0.5000222444534301,-0.009903562068939165,0.07801328301429744,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port,fused_tad_score
40313,1,PortScan,0.49011868238449097,10,0.4406436085700989,0.04947507381439209,0.5025831043720246,-0.012464421987533614,0.061939495801925704,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean,fused_tad_score
40313,1,PortScan,0.49011868238449097,20,0.42726930975914,0.06284937262535095,0.4597543001174927,0.03036438226699828,0.03248499035835267,PSH Flag Count;Flow Duration;Bwd IAT Total;Init_Win_bytes_forward;Destination Port;ACK Flag Count;Idle Min;Flow IAT Max;Avg Bwd Segment Size;Fwd IAT Mean;Idle Max;Fwd IAT Max;Packet Length Std;Bwd IAT Max;Fwd IAT Total;SYN Flag Count;Idle Mean;Fwd IAT Min;Init_Win_bytes_backward;FIN Flag Count,fused_tad_score
41895,1,PortScan,0.520390510559082,5,0.420055627822876,0.10033488273620605,0.48995524644851685,0.030435264110565186,0.06989961862564087,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
41895,1,PortScan,0.520390510559082,10,0.43669450283050537,0.08369600772857666,0.4976987361907959,0.02269177436828612,0.06100423336029054,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;Avg Bwd Segment Size,fused_tad_score
41895,1,PortScan,0.520390510559082,20,0.4179493486881256,0.10244116187095642,0.5020540535449982,0.018336457014083818,0.0841047048568726,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;Packet Length Std;ACK Flag Count;Avg Bwd Segment Size;SYN Flag Count;Bwd IAT Max;URG Flag Count;Fwd IAT Mean;Idle Mean;Idle Max;Fwd IAT Max;Avg Fwd Segment Size;Fwd IAT Min;Bwd Packet Length Max,fused_tad_score
42710,1,PortScan,0.5052534937858582,5,0.4190339148044586,0.08621957898139954,0.4995592415332794,0.0056942522525787465,0.08052532672882079,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
42710,1,PortScan,0.5052534937858582,10,0.4350284934043884,0.07022500038146973,0.501087737083435,0.00416575670242314,0.06605924367904659,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;ACK Flag Count;Packet Length Std;SYN Flag Count,fused_tad_score
42710,1,PortScan,0.5052534937858582,20,0.4169890284538269,0.08826446533203125,0.42751553654670715,0.077737957239151,0.010526508092880249,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;ACK Flag Count;Packet Length Std;SYN Flag Count;FIN Flag Count;Avg Bwd Segment Size;Bwd IAT Max;Fwd IAT Mean;URG Flag Count;Idle Mean;Fwd IAT Total;Idle Max;Fwd IAT Max;Fwd IAT Min,fused_tad_score
42791,1,PortScan,0.5216215252876282,5,0.4196370840072632,0.10198444128036499,0.49449450969696046,0.027127015590667714,0.07485742568969728,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward,fused_tad_score
42791,1,PortScan,0.5216215252876282,10,0.4366915822029114,0.0849299430847168,0.5257351279258728,-0.004113602638244673,0.08904354572296147,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;ACK Flag Count;Packet Length Std;Avg Bwd Segment Size,fused_tad_score
42791,1,PortScan,0.5216215252876282,20,0.41838186979293823,0.10323965549468994,0.521783971786499,-0.00016244649887087181,0.10340210199356081,PSH Flag Count;Flow Duration;Destination Port;Bwd IAT Total;Init_Win_bytes_forward;Idle Min;Flow IAT Max;ACK Flag Count;Packet Length Std;Avg Bwd Segment Size;SYN Flag Count;URG Flag Count;Bwd IAT Max;Fwd IAT Mean;Idle Mean;Idle Max;Avg Fwd Segment Size;Fwd IAT Min;Bwd Packet Length Max;Fwd IAT Max,fused_tad_score
